id	new_pbanka_id	B2toMG_RGR	B2toMG_SD	B2toMG_pheno	MGtoSG_RGR	MGtoSG_SD	MGtoSG_pheno	SGtoB2_RGR	SGtoB2_SD	SGtoB2_pheno	blood_RGR	blood_SD	blood_pheno	female_fertility_RGR	female_fertility_SD	female_fertility_pheno	male_fertility_RGR	male_fertility_SD	male_fertility_pheno	female_gam_RGR	female_gam_SD	female_gam_pheno	male_gam_RGR	male_gam_SD	male_gam_pheno	geneanot.id
1263	PBANKA_1017500	0.062457513	0.14254959	Not reduced	-0.302847025	0.109376917	Not reduced	2.898187397	0.267335485	Not reduced	0.87196958	0.08701201	Dispensable	-0.751796820675911	0.102396299261825	Not reduced	-0.218527849396358	0.305436430931287	Not reduced	-0.5221216324699927	0.1561503309076563	Not reduced	-0.3954607042366358	0.1447072264654391	Not reduced	2532
1264	PBANKA_1017700			NA			NA			NA	0.209261286	0.101297963	Essential			NA			NA			NA			NA	2534
1265	PBANKA_1017800			NA			NA			NA	0.212232102	0.105589105	Essential			NA			NA			NA			NA	2535
1266	PBANKA_1018000	-5.935568817	1.299492729	Reduced	0.145350867	0.849557101	No power	4.273840182	0.86777303	Not reduced	0.333582785	0.062390736	Slow	-4.19309629653811	0.106787691655211	Reduced	-4.50336352626061	0.536389734137883	No data			NA			NA	2537
1267	PBANKA_1018100	-0.12503127	1.031354319	No power	0.198782313	0.951294688	No power	0.261004332	0.93703637	No power	0.833531129	0.072866227	Slow	0.429704493019779	0.0739836389640786	Not reduced	0.235334062398941	0.192783635489768	Not reduced	-1.627701108032083	1.213074676565191	No power	-2.12378614979135	1.308919368148059	No power	2538
1268	PBANKA_1018300	-0.026418771	0.68932441	No power	-0.506098202	0.681041282	No power	0.447836069	0.737213421	No power	0.961507824	0.058326547	Dispensable	0.771041315763934	0.47540872026157	Not reduced	-8.49390979430964	0.145780502839261	Reduced	-0.5059850405957322	0.2529038296577564	No power	-0.1189705671972339	0.1410494168404011	Not reduced	2540
1269	PBANKA_1018400	-2.813977844	0.154073763	Reduced	-1.374152591	0.167670562	Reduced	-0.592523412	0.321406678	No power	0.842717571	0.07189363	Slow	-3.26886776115017	0.0627550331276404	Reduced	-3.2924709915946	0.426963490554153	Reduced	0.5994512538413216	0.2388155631488236	Not reduced	0.0650191218249406	0.2592233241108915	Not reduced	2541
1270	PBANKA_1018500			NA			NA			NA	0.216129172	0.103103844	Essential			NA			NA			NA			NA	2542
1271	PBANKA_1019000	-0.991134031	0.254574258	No power	-0.805408494	0.308576503	No power	0.220748809	0.419608588	Not reduced	1.065609695	0.088176681	Dispensable	0.163718495661477	0.0317145455680813	Not reduced	-8.38051665425885	0.329466056591611	Reduced	-0.1893361773773947	0.2182295311624567	Not reduced	-0.3625394382421565	0.223835201043113	Not reduced	2547
1272	PBANKA_1019100	0.116414017	0.12937588	Not reduced	-0.281057032	0.122774424	Not reduced	-0.39260771	0.156620125	Not reduced	0.995373663	0.056154511	Dispensable	0.893599093586464	0.0281238975248823	Not reduced	-0.215565405878474	0.348184397716532	Not reduced	0.7136424483344569	0.3627112780264831	Not reduced	0.7671970437613888	0.4047496034448427	Not reduced	2548
1273	PBANKA_101935	-0.67248382	0.181676583	No power	-0.793957808	0.210643991	No power	-1.536650984	0.38356046	No power	1.057743169	0.074477134	Dispensable	-0.871485855884703	0.028466756663072	Not reduced	-2.86804334087929	0.102584053682007	Reduced	0.8847741832659793	0.1911832273766044	Not reduced	0.5309534665559446	0.1916692937202764	Not reduced	5267
1274	PBANKA_1019800	-0.299841297	0.106065871	Not reduced	-0.370014767	0.097195818	Not reduced	-1.481485553	0.418074123	No power	0.84773832	0.116187026	Dispensable	-0.930414474681229	0.969742867393305	Not reduced	-0.971013582665761	0.748792774785097	Not reduced	-0.7009062721274769	0.1301586580398032	Not reduced	-0.5645234804960969	0.2326346475282783	No power	2565
1275	PBANKA_1020100			NA			NA			NA	0.119833065	0.086240598	Essential			NA			NA			NA			NA	2568
1276	PBANKA_1020200	-0.526772981	0.06375234	Not reduced	-0.499744834	0.085527139	Not reduced	-0.315440665	0.14591494	Not reduced	1.028716611	0.040645608	Dispensable	-2.38262909129648	0.105529332082307	Reduced	-0.367563154251327	0.0929552987518029	Not reduced	0.3111080825712899	0.275951196508963	Not reduced	0.2513373186661501	0.2198953961954941	Not reduced	2569
1277	PBANKA_1020300	-0.213137738	0.691369581	No power	-0.294149373	0.683632307	No power	0.516135948	0.739238088	Not reduced	0.946355318	0.06061035	Dispensable	0.282626587553343	0.154099599156321	Not reduced	-0.461838295501998	0.418927351709625	Not reduced	0.2503335401643067	0.337703282815308	Not reduced	0.4835491894729547	0.2857088104115365	Not reduced	2570
1278	PBANKA_1020400			NA			NA			NA	0.287545844	0.125084125	Essential			NA			NA			NA			NA	2571
1279	PBANKA_1020600			NA			NA			NA	0.102424274	0.107661053	Essential			NA			NA			NA			NA	2573
1280	PBANKA_1020700	-1.984354568	0.119998306	Reduced	-0.394674022	0.128947796	Not reduced	0.43587528	0.32809843	Not reduced	0.904559894	0.075126505	Dispensable	-4.89738220312199	0.266981923695162	Reduced	-2.07392631665837	0.136517215038413	Not reduced	0.6723596766080417	0.3121602772108448	Not reduced	0.6942842333266083	0.3238679797845568	Not reduced	2574
1281	PBANKA_1021000			NA			NA			NA	0.069382412	0.069263878	Essential			NA			NA			NA			NA	2577
1282	PBANKA_1021200			NA			NA			NA	0.131604152	0.026534398	Essential			NA			NA			NA			NA	2579
1283	PBANKA_1021900			NA			NA			NA	0.064167475	0.055552861	Essential			NA			NA			NA			NA	2586
1284	PBANKA_1022100	-0.247597801	0.176603203	Not reduced	-0.840040281	0.223651315	No power	0.909411761	0.246135972	Not reduced	0.929366962	0.047264571	Dispensable	0.406494539064432	0.638203748256964	Not reduced	0.373933923364578	0.094570147846434	Not reduced	-0.1393587961242174	0.08818452189513541	Not reduced	-0.2303816262894862	0.07841022292101232	Not reduced	2588
1285	PBANKA_1022200			NA			NA			NA	0.157021115	0.126350021	Essential			NA			NA			NA			NA	2589
1286	PBANKA_1022300	-0.813374009	0.153200216	No power	-0.058116777	0.12884576	Not reduced	3.932549132	0.451982629	Not reduced	0.394833319	0.061753734	Slow	-4.94321913642065	0.215392127016983	No data	0.874791373760683	1.45675817197474	No data			NA			NA	2590
1287	PBANKA_1022600	-0.169113782	0.179331073	Not reduced	-1.140685661	0.154321823	No power	-0.5007994	0.163638994	Not reduced	1.008674257	0.048298864	Dispensable	0.163745392507426	0.34196727035326	No data	-1.82050863846603	0.998801657069688	Not reduced	0.1249026647522322	0.262349766286915	Not reduced	0.4677452593037399	0.2900343915800914	Not reduced	2593
1288	PBANKA_1022800			NA			NA			NA	0.1	0.2994163	Essential			NA			NA			NA			NA	2595
1289	PBANKA_1023200	-1.825421701	0.84872934	No power	0.822485959	1.010407991	No power	0.70215804	1.49282424	No power	0.436521075	0.156269265	Slow	-0.757866168991201	0.199620434171734	No data	-0.178371269305461	0.728859233608152	Not reduced			NA			NA	2599
1516	PBANKA_1122100			NA			NA			NA	0.248739089	0.131842091	Essential			NA			NA			NA			NA	3026
1290	PBANKA_1023400	-0.305655985	0.175936536	Not reduced	-0.678975527	0.108965824	Not reduced	-2.053390853	0.428636934	Reduced	0.989936657	0.078325991	Dispensable	-0.622747361261526	0.102705883574324	Not reduced	0.353672774926714	0.102621803580376	Not reduced	-0.07203743966458455	0.1394033697231274	Not reduced	-0.04255634370242207	0.1438447707169344	Not reduced	2601
1291	PBANKA_1023800			NA			NA			NA	0.052250124	0.070376708	Essential			NA			NA			NA			NA	2605
1292	PBANKA_1023900	-0.979402742	0.126130086	No power	-0.557363116	0.118799209	Not reduced	0.056138721	0.351591093	Not reduced	0.876902378	0.089539412	Dispensable	-1.55347924331019	0.16935409877442	Not reduced	-0.992981031621608	0.287834676309745	Not reduced	-0.3293874550647174	0.2538846014256902	Not reduced	0.0181171389531335	0.2487404531952563	Not reduced	2606
1293	PBANKA_1024000			NA			NA			NA	0.062049584	0.030673516	Essential			NA			NA			NA			NA	2607
1294	PBANKA_1024100	-1.539417092	0.167360587	Reduced	0.139137341	0.157696075	Not reduced	0.107845397	0.277521492	Not reduced	0.886282248	0.073701242	Dispensable	-1.84963579203107	0.226704455531796	Not reduced	-1.73266628346789	0.267638158072587	Not reduced	-1.150442466940014	0.1701243802757567	No power	-2.356276427435652	0.2599292027043433	Reduced	2608
1295	PBANKA_1024300			NA			NA			NA	0.178878608	0.08605411	Essential			NA			NA			NA			NA	2610
1296	PBANKA_1024500			NA			NA			NA	0.13732492	0.047426176	Essential			NA			NA			NA			NA	2617
1297	PBANKA_1024600	-0.365667487	0.055356484	Not reduced	-0.46434742	0.06298909	Not reduced	-3.817561704	0.286181337	Reduced	0.97500748	0.074432394	Dispensable	-0.187999963794089	0.066748484891772	Not reduced	0.156592254034438	0.173871643953447	Not reduced	0.07012255695184166	0.1436146167489786	Not reduced	0.2541286603737061	0.1436983112452973	Not reduced	2618
1298	PBANKA_1024800	-1.474762568	0.461255963	No power	-0.811436115	0.12480738	No power	-3.507812566	0.345271998	Reduced	0.8981183	0.068613013	Dispensable	-8.89547025999835	0.783142330859972	Reduced	-1.1215692216718	0.142456003849061	Not reduced	-0.1609243276944445	0.2754009951479092	Not reduced	0.4003402996015578	0.2964466989942923	Not reduced	2620
1299	PBANKA_1024900			NA			NA			NA	0.154182478	0.120733183	Essential			NA			NA			NA			NA	2621
1300	PBANKA_1025200			NA			NA			NA	0.178621726	0.119533784	Essential			NA			NA			NA			NA	2624
1301	PBANKA_1025500			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	2627
1302	PBANKA_1025900			NA			NA			NA	0.215477105	0.115712702	Essential			NA			NA			NA			NA	2631
1303	PBANKA_1026000	0.289883549	0.137620268	Not reduced	-2.000271208	0.136690964	Reduced	-0.781016966	0.18267193	No power	0.996589534	0.06881823	Dispensable	-2.87422385967886	0.386322465407671	Reduced	-0.275032432972718	0.129236339398564	Not reduced	-0.5651852347607602	0.2357436731034166	No power	-0.4303319629337156	0.2301043872372059	Not reduced	2632
1304	PBANKA_1026200	-3.084995871	0.805043054	Reduced	-0.239300813	0.667317188	No power	2.66059434	2.003284956	No power	0.496178437	0.256614481	Insufficient data	-1.74403799345437	0.241779698175127	Not reduced	-1.3267130011993	0.541890715658635	Not reduced	0.3807084251154604	0.3197855492128396	Not reduced	0.2224871157897972	0.4261788756468282	Not reduced	2634
1305	PBANKA_1026300	-0.073588345	0.208981684	Not reduced	-1.154045163	0.196232243	No power	-0.15657087	0.219186936	Not reduced	0.967170476	0.073943954	Dispensable	-1.448515573008	0.373868902468423	Not reduced	-0.412693508462409	0.151792062550402	Not reduced	0.3413438101743267	0.15033221200397	Not reduced	0.3759559847658487	0.147465594243124	Not reduced	2635
1306	PBANKA_1026500	0.709170075	3.247779963	No power	-0.20819735	3.757442526	No power	1.69373744	3.88845965	No power	0.642800232	0.123627942	Slow			NA			NA			NA			NA	2637
1307	PBANKA_1027200	-0.427107733	0.138685473	Not reduced	-0.366038383	0.1030104	Not reduced	-0.409077405	0.270220841	Not reduced	1.05744052	0.081857377	Dispensable	-0.2617601310907	0.181171980241051	Not reduced	0.596971839747278	0.227422102514445	Not reduced	0.3129047206999035	0.2452170523623751	Not reduced	0.2870341774682326	0.2459800952885766	Not reduced	2644
1308	PBANKA_1027300	0.193409551	1.227368523	No power	-3.34549993	0.298022592	Reduced	0.294346952	0.433557298	Not reduced	0.997067337	0.081623269	Dispensable	-0.187463872002665	0.155026646361251	Not reduced	-0.679786195157053	0.291016492485418	Not reduced	-0.1253210549924952	0.1230227647517664	Not reduced	0.0694479130458378	0.13046121821872	Not reduced	2645
1309	PBANKA_1027600	-0.065270803	0.075801765	Not reduced	-0.24531527	0.064752332	Not reduced	-0.828897961	0.106712938	No power	0.933069175	0.030221217	Slow	0.397860282386592	0.0719746293882389	Not reduced	0.707347563034288	0.19297810699785	Not reduced	-0.3580912833831009	0.7677063775502099	No power	-0.1156372415770645	0.769725953290309	No power	2648
1310	PBANKA_1027800			NA			NA			NA	0.045249627	0.036140161	Essential			NA			NA			NA			NA	2650
1311	PBANKA_1028800			NA			NA			NA	0.205261069	0.086321427	Essential			NA			NA			NA			NA	2660
1312	PBANKA_1029100	-0.414733966	0.094204957	Not reduced	0.02664923	0.100885825	Not reduced	-0.787067864	0.200906942	No power	1.015430115	0.062224586	Dispensable	0.274179936733709	0.215192410391921	No data	-0.167008508370599	0.195806322497034	Not reduced	-0.2431257046075208	0.2439564743402854	Not reduced	-0.3467358002297531	0.2542771895570282	Not reduced	2663
1313	PBANKA_1029200			NA			NA			NA	0.089061378	0.101841765	Essential			NA			NA			NA			NA	2664
1314	PBANKA_1029700	-0.84058908	0.09363645	No power	-1.353758793	0.108894579	Reduced	0.039813718	0.191032286	Not reduced	1.022974443	0.062578003	Dispensable	-0.291600901813083	0.384983473301085	Not reduced	0.436551753419141	0.655710454268821	Not reduced	-0.2871841051381221	0.2004121625147221	Not reduced	-0.03708955253965088	0.2185111757341927	Not reduced	2670
1315	PBANKA_1029800			NA			NA			NA	0.033540937	0.032135133	Essential			NA			NA			NA			NA	2671
1316	PBANKA_1029900			NA			NA			NA	0.090791866	0.142017407	Essential			NA			NA			NA			NA	2672
1317	PBANKA_1030000			NA			NA			NA	0.369600857	0.147452548	Essential			NA			NA			NA			NA	2673
1318	PBANKA_1030100	-0.764119897	0.266581128	No power	-0.50974444	0.35328008	No power	-0.196977017	0.564378195	No power	0.971323084	0.05074125	Dispensable	0.158012835209385	0.151416486647457	Not reduced	-9.15275269735737	0.346004536758362	Reduced	-0.4302671173767779	0.05455566033690213	Not reduced	-0.0938072022506852	0.04771213218826604	Not reduced	2674
1319	PBANKA_1030200			NA			NA			NA	0.064632951	0.041093761	Essential			NA			NA			NA			NA	2675
1320	PBANKA_1030400	-0.640119982	0.731137896	No power	-0.69579016	0.697206983	No power	-1.090271685	0.854596452	No power	1.002948218	0.093411951	Dispensable	-0.637765474749662	0.72740383072534	Not reduced	-3.00056893119687	0.369061932562373	Reduced	-0.03049219096540132	0.1269805186606394	Not reduced	0.02906323882953674	0.1541586446575803	Not reduced	2677
1321	PBANKA_1030500			NA			NA			NA	0.054047364	0.105561335	Essential			NA			NA			NA			NA	2678
1322	PBANKA_1030800	-1.333747122	0.121416465	Reduced	-0.779087258	0.129922645	No power	-0.007257209	0.316061212	Not reduced	0.784047238	0.079326719	Slow	-0.0490291760797864	0.0526778409942944	Not reduced	-4.17065721123158	0.272704842774837	Reduced			NA			NA	2681
1323	PBANKA_1031000			NA			NA			NA	0.178491428	0.094404481	Essential			NA			NA			NA			NA	2683
1324	PBANKA_1031100			NA			NA			NA	0.265963609	0.162830806	Essential			NA			NA			NA			NA	2684
1325	PBANKA_1031200			NA			NA			NA	0.051972374	0.06056377	Essential			NA			NA			NA			NA	2685
1326	PBANKA_1031300			NA			NA			NA	0.101290959	0.150444132	Essential			NA			NA			NA			NA	2686
1327	PBANKA_1031400	-0.163195846	0.21447879	Not reduced	-1.590632476	0.152864628	Reduced	3.670830092	1.097661567	Not reduced	0.580894477	0.190728995	Slow			NA			NA			NA			NA	2687
1328	PBANKA_1031500	-0.338027234	0.645444093	No power	-0.2917749	0.616403045	No power	0.774326086	1.054237741	No power	0.691576885	0.20404706	Dispensable			NA			NA			NA			NA	2688
1329	PBANKA_1031700	0.235410044	0.109570436	Not reduced	-0.621823413	0.123926761	Not reduced	-1.056839304	0.866227671	No power	0.79361889	0.071044737	Slow	-0.992439471888527	0.179177747467511	Not reduced	-0.00227730410224442	0.0972203781074955	Not reduced	-0.537528073438873	0.1786186430766459	Not reduced	-0.3841087358265763	0.1541822017895001	Not reduced	2690
1331	PBANKA_1032100			NA			NA			NA	0.713164261	0.08166998	Slow	-0.197352789765527	0.0672434503673836	Not reduced	-0.803092769035295	0.0904682133765781	Not reduced	-0.6939254353159894	0.1601541086308549	No power	-0.9062407612204807	0.1712242458965279	No power	2694
1332	PBANKA_1032200	-0.360397137	0.189003003	Not reduced	0.532751708	0.203553328	Not reduced	-0.006879819	0.479823957	Not reduced	0.771695035	0.124552092	Dispensable	-0.0671923637285865	0.288127451331203	Not reduced	-0.738188855508973	0.782070363654173	Not reduced	0.6416014506732387	0.2379005514193872	Not reduced	0.4355545579693887	0.2000464215728423	Not reduced	2695
1333	PBANKA_1032300			NA			NA			NA	0.185014018	0.097167792	Essential			NA			NA			NA			NA	2696
1334	PBANKA_1032400	-0.680083504	0.12725303	Not reduced	-0.178734903	0.120975091	Not reduced	-1.347048729	0.174692259	No power	1.075634269	0.05591647	Dispensable	-0.0982557485097319	0.179203767363894	Not reduced	-0.839770247300498	0.441964063586965	Not reduced	0.3873215986746515	0.267035737890387	Not reduced	0.06421213275884723	0.2748802508830778	Not reduced	2697
1335	PBANKA_1032600			NA			NA			NA	0.09137315	0.158433066	Essential			NA			NA			NA			NA	2699
1336	PBANKA_1032700	-1.830434924	0.215941231	Reduced	-2.137145625	0.315816638	Reduced	-0.397278677	0.261885327	Not reduced	1.034053122	0.065236191	Dispensable	-1.45258442743451	0.148948456515919	Not reduced	-1.94321398407051	0.289281167956843	Not reduced	0.0213229804017146	0.3421648377610785	Not reduced	-0.1099901016091228	0.241756167968074	Not reduced	2700
1337	PBANKA_1032800			NA			NA			NA	0.126500556	0.057232827	Essential			NA			NA			NA			NA	2701
1338	PBANKA_1033100			NA			NA			NA	0.168394735	0.052612659	Essential			NA			NA			NA			NA	2704
1339	PBANKA_1033200			NA			NA			NA	0.121781378	0.098776296	Essential			NA			NA			NA			NA	2705
1340	PBANKA_1033300	-0.499786318	0.572129754	No power	-2.084179919	0.145202567	Reduced	0.009160409	0.351245992	Not reduced	0.982904522	0.107144798	Dispensable	-0.58224485482297	0.853005337650036	Not reduced	-0.891752686028829	0.0848851621530923	Not reduced	-0.09012796309978091	0.1574466106583709	Not reduced	-0.06448696325255826	0.13981867718195	Not reduced	2706
1341	PBANKA_1033400			NA			NA			NA	0.212371839	0.105143985	Essential			NA			NA			NA			NA	2707
1342	PBANKA_1033600	-0.030892293	0.11974007	Not reduced	-0.134372401	0.100112082	Not reduced	-0.033110313	0.172499903	Not reduced	0.991097288	0.054211391	Dispensable	-0.237923923144714	0.10174594901809	Not reduced	-0.216449046640047	0.40471648163913	Not reduced	0.3959782078805434	0.3601614928056216	Not reduced	0.3981297456058612	0.3640649632135523	Not reduced	2709
1343	PBANKA_1033800			NA			NA			NA	0.071495417	0.060908041	Essential			NA			NA			NA			NA	2711
1344	PBANKA_1033900			NA			NA			NA	0.046676026	0.033452751	Essential			NA			NA			NA			NA	2712
1345	PBANKA_1034000			NA			NA			NA	0.120539442	0.044291752	Essential			NA			NA			NA			NA	2713
1346	PBANKA_1034100	-0.911840375	0.269026845	No power	-1.478736124	0.265251721	No power	0.133353136	0.327274511	Not reduced	0.784461239	0.041266041	Slow	-0.210061680087209	0.150261269926521	Not reduced	-9.07319879938431	0.222863284583251	Reduced	0.3134505674060261	0.2707803993455192	Not reduced	0.4866436471242223	0.2498926560373598	Not reduced	2714
1347	PBANKA_1034300	-11.53855195	0.812966276	Reduced	0.112486863	1.075003711	No power	1.725530813	1.352582662	Not reduced	0.687377729	0.051114477	Slow	-8.85677358848253	1.41642932009211	Reduced	-6.65144653566894	0.277018107751182	Reduced	-4.209825887367142	0.577468891455198	Reduced	-4.029513482397647	0.5075749098561736	Reduced	2716
1348	PBANKA_1034400	-2.167680133	0.17971163	Reduced	-3.049056462	0.31049552	Reduced	2.084031685	0.513601547	Not reduced	0.674201917	0.005630861	Slow	-2.08079836777014	0.219902436486485	Not reduced	-2.86144724465967	0.107393179684318	Reduced	0.1079577816476925	0.3012802770270483	Not reduced	0.7499722395036542	0.2869715830211347	Not reduced	2717
1349	PBANKA_1034500	-0.208256787	0.095162934	Not reduced	-0.082034553	0.062231892	Not reduced	-0.770154295	0.138490521	No power	0.994786419	0.044453896	Dispensable	-0.360792166005209	0.073024531179028	Not reduced	-0.0309156448182118	0.18434204938297	Not reduced	-0.1608235868854549	0.2508069808399181	Not reduced	0.07810919196864675	0.1676660264756381	Not reduced	2718
1350	PBANKA_1034600	0.024617241	0.203997759	Not reduced	-0.298921316	0.129433223	Not reduced	-0.593584096	0.38031396	No power	1.058279504	0.09378517	Dispensable	0.493389276337886	0.21373784748486	Not reduced	0.0557412420953866	0.458298510105764	Not reduced	-0.1289796264188416	0.1671550109361188	Not reduced	-0.04214826839709911	0.1714520025943058	Not reduced	2719
1351	PBANKA_1034700			NA			NA			NA	0.086065298	0.048143686	Essential			NA			NA			NA			NA	2720
1352	PBANKA_1034800	-1.073622896	0.155482353	No power	-0.487586002	0.096813816	Not reduced	0.001323236	0.224364663	Not reduced	0.996492502	0.074344608	Dispensable	-0.251532643947386	0.125607719760769	Not reduced	-8.12356503944518	1.97708884465347	Reduced	-0.3735354916322675	0.3580257048194733	No power	-0.1578668393040352	0.2941197385607057	Not reduced	2721
1353	PBANKA_1034900	-1.311070973	1.396851892	No power	-0.192117054	0.850055251	No power	5.560517261	1.186774148	Not reduced	0.276719122	0.088898306	Slow			NA			NA			NA			NA	2722
1354	PBANKA_1035100			NA			NA			NA	0.353452929	0.137959047	Essential			NA			NA			NA			NA	2724
1355	PBANKA_1035200	-0.213137738	0.691369581	No power	-0.294149373	0.683632307	No power	0.859504765	0.755807323	Not reduced	0.873456708	0.076244977	Dispensable	-0.691307444462801	0.217813398256445	Not reduced	-0.134037730136192	0.129627168434312	Not reduced	-0.1308173955869444	0.141302805268	Not reduced	-0.2067129098349532	0.2295200963610056	Not reduced	2725
1356	PBANKA_1035300			NA			NA			NA	0.132071317	0.081657383	Essential			NA			NA			NA			NA	2726
1357	PBANKA_1035400			NA			NA			NA	0.079419676	0.072369684	Essential			NA			NA			NA			NA	2727
1358	PBANKA_1035500			NA			NA			NA	0.275377715	0.098617583	Essential			NA			NA			NA			NA	2728
1359	PBANKA_1035600			NA			NA			NA	0.111367388	0.111992591	Essential			NA			NA			NA			NA	2729
1360	PBANKA_1035800			NA			NA			NA	0.159969925	0.035437587	Essential			NA			NA			NA			NA	2731
1361	PBANKA_1036200	-0.749389352	1.895778702	No power	-0.239472643	1.203322352	No power	7.771670763	1.36546607	Not reduced	0.192784758	0.026021041	Slow	-0.133204013330077	0.238218124722554	No data	-0.836127810470198	0.439396612707344	No data			NA			NA	2735
1362	PBANKA_1036400	-0.031249879	1.466321425	No power	-0.192117054	0.850055251	No power	4.954851693	0.846068496	Not reduced	0.318283168	0.056041419	Slow	-3.21945370127519	0.234378342645481	Reduced	-2.17780179202897	0.29978446320852	No data			NA			NA	2737
1363	PBANKA_1036600			NA			NA			NA	0.150899696	0.236155851	Essential			NA			NA			NA			NA	2739
1364	PBANKA_1036800	-0.521875313	0.139199463	Not reduced	-0.415621459	0.080759778	Not reduced	-0.334755805	0.128229068	Not reduced	0.995326313	0.035712353	Dispensable	-0.258423949947343	0.0857977377762019	Not reduced	-0.164472014099683	0.331852135192568	Not reduced			NA			NA	2741
1365	PBANKA_1037600	-6.286020057	0.531063577	Reduced	0.215560292	0.714336237	No power	-2.414431496	1.589003457	No power	0.613959922	0.08475362	Slow	-5.63372362298086	0.137083515287103	Reduced	-8.18828916396439	0.241670310433228	Reduced	0.1914914225573408	0.8508996398007188	No power	0.5264320127118409	0.7891081853090314	No power	2749
1366	PBANKA_1037700			NA			NA			NA	0.038073257	0.033757004	Essential			NA			NA			NA			NA	2750
1367	PBANKA_1037800	-0.37191104	0.048931586	Not reduced	-0.317503445	0.060570795	Not reduced	-0.579728504	0.078794286	Not reduced	0.997169766	0.004300178	Dispensable	0.0286375841582676	0.0963646862095016	Not reduced	0.0642951414340692	0.226162854973648	Not reduced	-0.9898090739262726	0.07882590771696553	No power	-0.7637989531644871	0.09109297438502251	Not reduced	2751
1368	PBANKA_1038000			NA			NA			NA	0.068170195	0.036169114	Essential			NA			NA			NA			NA	2753
1369	PBANKA_1038100			NA			NA			NA	0.325656315	0.128511206	Essential			NA			NA			NA			NA	2754
1370	PBANKA_1038200	-1.013008102	0.379475433	No power	-0.203473877	0.443695302	No power	-1.35281701	0.693989309	No power	0.978751147	0.093715551	Dispensable	-0.996359999001044	0.308494280233491	Not reduced	-7.5236417095546	1.02756204663216	Reduced	0.1333831192964034	0.1294571174602432	Not reduced	0.1034936022170849	0.1339881177328779	Not reduced	2755
1371	PBANKA_1038300	-0.964820136	0.041369498	No power	-0.575880836	0.043996483	Not reduced	-0.515535124	0.11447284	Not reduced	0.98593551	0.037999326	Dispensable	-0.542188747709875	0.0953848360513919	Not reduced	0.6772176907154	0.235853539074101	Not reduced	-0.4354414747941732	0.2657774490795354	Not reduced	-0.2939928626914025	0.2521957325542024	Not reduced	2756
1372	PBANKA_1038500	-1.206480231	0.15202061	No power	0.022411266	0.150489672	Not reduced	-1.204215634	0.169495219	No power	1.083930808	0.064223464	Dispensable	0.10133353957642	0.10893022395156	Not reduced	-1.61217367416751	0.521577756993522	Not reduced	0.1450383227611794	0.2239399961577434	Not reduced	0.009434069636866603	0.1512392838637985	Not reduced	2758
1373	PBANKA_1038700	-4.390240389	0.427536515	Reduced	0.598896174	0.473944063	Not reduced	-2.177221444	0.641533494	No power	1.083015504	0.070671339	Dispensable	-0.167007752321329	0.223459094879698	Not reduced	-9.21686139711312	0.191366023753545	Reduced	-0.2308520899306643	0.2418627872886152	Not reduced	-0.120288533854893	0.2854782642711022	Not reduced	2760
1374	PBANKA_1039100			NA			NA			NA	0.109151455	0.023574231	Essential			NA			NA			NA			NA	2764
1375	PBANKA_1039300	-0.972440088	1.466321425	No power	-0.192117054	0.850055251	No power	4.054920451	0.724776094	Not reduced	0.391846319	0.042596114	Slow	-2.22958338543544	0.399076402938608	No data	-1.40729130123567	0.46747059809657	No data			NA			NA	2766
1376	PBANKA_1039400			NA			NA			NA	0.043242607	0.023618045	Essential			NA			NA			NA			NA	2767
1377	PBANKA_1039500			NA			NA			NA	0.067045685	0.084213343	Essential			NA			NA			NA			NA	2769
1378	PBANKA_1039700			NA			NA			NA	0.084150785	0.012816559	Essential			NA			NA			NA			NA	2771
1379	PBANKA_1039800	-0.046552853	0.385877523	Not reduced	-2.177255931	0.11357324	Reduced	-0.671571255	0.250932101	No power	0.953156826	0.072194506	Dispensable	1.18149232979344	0.334782730139949	No data	-0.641695187102983	0.171730168589421	Not reduced	-0.2474508227057923	0.2220575708998844	Not reduced	-0.2077422819315756	0.3747504683477896	Not reduced	2772
1380	PBANKA_1040000	-3.984840333	0.684189776	Reduced	0.856764969	0.709358967	Not reduced	-0.035101481	0.713875414	No power	0.963102806	0.095986818	Dispensable	0.30303418746898	0.37589448888253	Not reduced	-4.28599739667253	0.210736998806321	Reduced	-1.123750906937681	1.180416382383394	No power	-1.361706897066434	0.8907312325966815	No power	2774
1381	PBANKA_1040100	-1.750774	0.130290114	Reduced	-0.473709193	0.16219673	Not reduced	7.292289092	0.514808472	Not reduced	0.163220159	0.029406374	Slow	-0.848423412430375	0.495909427700249	No data	-3.28602037933597	2.01312273927848	No data			NA			NA	2775
1382	PBANKA_1040200	-0.931384331	0.747772626	No power	-0.175635825	0.713939303	No power	-0.325018263	0.871984538	No power	0.883725255	0.092458309	Dispensable	0.807224396103772	0.202071914653916	Not reduced	-0.36145875019372	0.483059484546093	Not reduced	0.2112528729488821	0.2313978601311328	Not reduced	0.147000211339038	0.1468021932902257	Not reduced	2777
1383	PBANKA_1040300			NA			NA			NA	0.679548215	0.098225753	Slow	0.489423830662071	0.136396440697929	Not reduced	0.526323964458887	0.0903955200531401	Not reduced	0.4411533470050346	0.2372078371832723	Not reduced	0.6517480827921741	0.2272355349285662	Not reduced	2778
