Gene ID	Blood RGR	Female gametocyte conversion rate	Male gametocyte conversion rate	Female fertility rate	Male fertility rate	Oocyst conversion rate	Sporozoite conversion rate	Liver conversion rate	Blood SD	Female gametocyte SD	Male gametocyte SD	Female fertility SD	Male fertility SD	Oocyst SD	Sporozoite SD	Liver SD
PBANKA_1007600	0.905559767	0.5752908234673755	0.4033341353362941	-2.49981009957343	-0.846997726465066	-0.307544399	-0.580083568	-0.119978943	0.10042287	0.3378064645719523	0.202723923094395	0.370847575050827	0.457247512051542	0.093748181	0.083361291	0.319512881
PBANKA_1007700	0.307439407			-4.88499032470921	-1.53358295466689	-2.27066447	-0.192117054	5.104877988	0.081529225			0.171245844405323	0.228158150155061	1.442677738	0.850055251	1.046646007
PBANKA_1007900	1.020346775	-0.0872279031332461	-0.0023696914240672	-0.846179476425658	-0.420321059773723	-0.88442544	-0.539952309	-0.195120497	0.058623568	0.3275749339642411	0.4786554335490872	0.0857096627954738	0.11693950139037	0.156956023	0.16342529	0.213549308
PBANKA_1008600	0.956332478	0.2158527299646787	0.2283275214747946	0.604006942016797	-0.0301301907026472	0.104616204	-0.513017278	-2.870164989	0.079673862	0.1506422223283025	0.1490050229722814	0.191237446884068	0.120125185651282	0.266687176	0.180335602	0.391162375
PBANKA_1008700	0.890318906	1.62725801987447	0.2400837219671207			-1.693687695	0.109356655	-1.405047832	0.068373162	1.473884812858552	0.9134794133058176			0.143707364	0.143530662	0.376834885
PBANKA_1009500	0.715979644			-0.913551245732381	-0.23643070432382	-1.081998212	0.096322048	-0.170851392	0.096845722			0.688234148162078	0.158161293275876	0.195010608	0.11566752	0.552856134
PBANKA_1009600	0.968630107	-0.0808133262808866	-0.0557167573659633	0.0375154400316645	0.0396704870495055	0.001232536	-0.729173325	-0.927718765	0.091071248	0.2246286796038111	0.2629787469476804	0.0333700043030222	0.169638406047578	0.214320743	0.251077961	0.461612829
PBANKA_1009700	0.349533539			-0.428420288777369	-3.46839374298242	-0.809696513	-0.685613969	4.549491603	0.030167787			0.0961724877334363	0.343484706728829	1.466321425	0.850055251	0.693465398
PBANKA_1009900	0.974293253					-0.053707224	-0.435361891	-0.559842901	0.077100551					0.104909308	0.059465509	0.213532002
PBANKA_1010100	0.34099042			-3.54332510859191	-0.303753120397433	-0.031249879	-0.192117054	4.656590661	0.110733092			0.300077188319186	0.343879534314936	1.466321425	0.850055251	1.195725793
PBANKA_1010500	0.832200612	-0.7722746780725936	0.3223116603524108	-3.90162750006904	-1.83809665120772	-0.839096189	0.313051596	0.197276045	0.092603309	0.3047476812351574	0.2633894239363263	0.406608705660197	0.133804894436663	1.713385483	1.699668725	1.893971597
PBANKA_1010800	0.850163511	-0.9104944579228064	-1.165219837537634	-1.7413292696752	-2.48075832483476	-1.604511342	-1.099710121	0.703987671	0.043178283	0.7697371602465128	0.8060859520263288	0.108927626242197	0.194549231180155	0.102542646	0.121832871	0.199105596
PBANKA_1011600	0.781841409			-5.75363609453008	-2.96730620075685	-1.049769744	0.468916107	0.725874549	0.081787288			0.516208980695943	0.121695106858643	1.040264099	0.968801619	0.859117986
PBANKA_1012100	0.996926863	0.1564086473316221	0.3494168342244497	0.553311220761248	-0.237171179667018	-0.70939472	0.140560995	-0.481052926	0.057336226	0.2048188742182833	0.1887250434435611	0.364970351581003	0.218231478667271	0.294102096	0.182749857	0.24087392
PBANKA_1012300	0.767516395	0.3904688588518265	-0.0002310386483921	-0.794043816487477	-0.356954430210824	-0.805510373	-0.438836801	0.942127167	0.087396056	0.3628474547192959	0.2200996553563458	0.294348333526553	0.121876105426408	0.091708685	0.10005804	0.402937012
PBANKA_1012400	0.479765259	2.453507207342023	-0.3805317155069556	-1.73825385984834	-5.3019352754004	-0.442765457	-2.814275597	-0.653025663	0.04349232	0.886511064462542	1.25172695078544	0.103607098440793	0.713887718941015	0.444443364	0.586432452	1.118639452
PBANKA_1013300	1.011341968	0.53767609261605	0.4566884076561345	1.75330347884529	-0.588647706745584	-0.087153699	-0.126808745	0.14632103	0.014006221	0.2038917950923871	0.2010245033105191	0.220697149944162	0.169518851568834	0.820322856	0.765933043	0.720133135
PBANKA_1013900	0.971307387	0.4808963499270441	0.3471781231332786	-0.44067083752087	-0.0141313037676508	-0.17048687	-0.355331866	-0.529899018	0.124900698	0.3071533819083159	0.1790920843957524	0.220589361761831	0.190996807377144	0.087719212	0.093414022	0.510785033
PBANKA_1014000	0.313018252			-1.53250905127904	-0.401226426595692	-3.209681403	-2.095903708	4.90280953	0.039217344			0.658143970950071	1.8859904022715	0.886272853	1.11746567	1.359681789
PBANKA_1014100	0.946467544	-0.0947957908996539	-0.1145976812741251	-0.51896996168048	0.461054037662934	-0.202212468	0.257851482	0.185864298	0.050033836	0.1556098322083619	0.0818197398847154	0.985367554233104	0.14417419933438	0.108059638	0.090380561	0.201956609
PBANKA_1014400	0.683320167			-3.34645262040626	-2.68587275942977	-2.377836753	-0.734234643	-2.329414425	0.178289647			0.339858851438097	0.124230703670224	0.181754948	0.123528329	0.89038199
PBANKA_1014700	0.993773388	0.2110244942606614	0.1285671775865797	0.0232425842763279	0.252651154001041	-0.41896469	-0.741850594	-0.039725937	0.080575777	0.219504289923059	0.2056508675168825	0.062402776513509	0.183177978866787	0.133589813	0.136327852	0.227442302
PBANKA_1014800	0.711786403	0.9275794184198564	1.095942658331474	-1.26409516588862	-0.662006892281411	-1.114265272	1.436947079	0.274619944	0.073917033	0.9992228662684016	0.9133352491400084	0.155729550829378	0.49397364374221	0.514121594	0.501886722	0.635727592
PBANKA_1015200	0.625252663	-0.6238449120165989	-1.101021337508077	-9.17214318623237	-8.44848903135879	-6.259128047	-2.740733973	0.954061797	0.050823234	0.1958201926139873	0.201283593715258	0.210474759350443	0.178685559861017	0.538762225	0.948170344	1.727944293
PBANKA_1015300	0.766121939	0.5108064536965474	0.6243428394982934	0.726223881155513	1.48054362902137	-0.326808801	0.293333969	1.294308897	0.152771422	0.2533229660828942	0.25045272620412	0.187588790494265	0.185691797086447	1.665566563	1.558806243	1.934585784
PBANKA_1016100	1.029667624	-0.4112293106557879	-0.2614316134896963	-0.137702110721223	0.455483625668198	-0.124486528	-0.829094013	-1.376796776	0.047405502	0.2409130289757993	0.1855452082976107	0.107040993470769	0.140332109707502	0.141565161	0.140115389	0.136478962
PBANKA_1016200	0.934472419	-0.6384025327396251	-0.207752892437668	0.101550451871357	-0.516285691675826	-0.001010484	-0.276335903	-1.393385307	0.076052852	0.2837897995699439	0.2610479296455251	0.535701478049434	0.25263261485637	0.175910754	0.150517974	0.298163922
PBANKA_1016400	0.871207802	-1.155480602363965	-0.1837655663762187	-0.838419970169365	-0.513832568735597	-2.164340662	-0.078338773	-1.718165594	0.12606335	0.2050204579802556	0.1815658519464712	0.107158250663008	0.216577333698145	0.469143347	0.314717092	0.632091896
PBANKA_1016500	0.374273515			-1.81046507516215	-3.5139800039435	-1.093994868	-0.192117054	4.253505401	0.078943694			0.23894418719334	0.767450444851597	1.466321425	0.850055251	0.920389702
PBANKA_1016800	0.597976657			-2.02242724308862	-0.242390984193185	-1.023731284	0.088208464	1.936374402	0.0836886			0.289937554754313	0.103971087521736	1.040264099	1.023201887	0.945701241
PBANKA_1017000	1.012346604	-0.3757233272560252	-0.2926214443294106	0.342985145608883	-0.407242610287255	-0.213137738	-0.294149373	0.226978108	0.042151092	0.2229598536687609	0.1639133559536352	0.303229830490493	0.0934452582399698	0.691369581	0.683632307	0.727769747
PBANKA_1017100	0.425649027					-0.413767292	-0.192117054	3.696791287	0.103927962					1.466321425	0.850055251	0.996440105
PBANKA_1017500	0.87196958	-0.5221216324699927	-0.3954607042366358	-0.751796820675911	-0.218527849396358	0.062457513	-0.302847025	2.898187397	0.08701201	0.1561503309076563	0.1447072264654391	0.102396299261825	0.305436430931287	0.14254959	0.109376917	0.267335485
PBANKA_1018000	0.333582785			-4.19309629653811	-4.50336352626061	-5.935568817	0.145350867	4.273840182	0.062390736			0.106787691655211	0.536389734137883	1.299492729	0.849557101	0.86777303
PBANKA_1018100	0.833531129	-1.627701108032083	-2.12378614979135	0.429704493019779	0.235334062398941	-0.12503127	0.198782313	0.261004332	0.072866227	1.213074676565191	1.308919368148059	0.0739836389640786	0.192783635489768	1.031354319	0.951294688	0.93703637
PBANKA_1018300	0.961507824	-0.5059850405957322	-0.1189705671972339	0.771041315763934	-8.49390979430964	-0.026418771	-0.506098202	0.447836069	0.058326547	0.2529038296577564	0.1410494168404011	0.47540872026157	0.145780502839261	0.68932441	0.681041282	0.737213421
PBANKA_1018400	0.842717571	0.5994512538413216	0.0650191218249406	-3.26886776115017	-3.2924709915946	-2.813977844	-1.374152591	-0.592523412	0.07189363	0.2388155631488236	0.2592233241108915	0.0627550331276404	0.426963490554153	0.154073763	0.167670562	0.321406678
PBANKA_1019000	1.065609695	-0.1893361773773947	-0.3625394382421565	0.163718495661477	-8.38051665425885	-0.991134031	-0.805408494	0.220748809	0.088176681	0.2182295311624567	0.223835201043113	0.0317145455680813	0.329466056591611	0.254574258	0.308576503	0.419608588
PBANKA_1019100	0.995373663	0.7136424483344569	0.7671970437613888	0.893599093586464	-0.215565405878474	0.116414017	-0.281057032	-0.39260771	0.056154511	0.3627112780264831	0.4047496034448427	0.0281238975248823	0.348184397716532	0.12937588	0.122774424	0.156620125
PBANKA_101935	1.057743169	0.8847741832659793	0.5309534665559446	-0.871485855884703	-2.86804334087929	-0.67248382	-0.793957808	-1.536650984	0.074477134	0.1911832273766044	0.1916692937202764	0.028466756663072	0.102584053682007	0.181676583	0.210643991	0.38356046
PBANKA_1019800	0.84773832	-0.7009062721274769	-0.5645234804960969	-0.930414474681229	-0.971013582665761	-0.299841297	-0.370014767	-1.481485553	0.116187026	0.1301586580398032	0.2326346475282783	0.969742867393305	0.748792774785097	0.106065871	0.097195818	0.418074123
PBANKA_1020200	1.028716611	0.3111080825712899	0.2513373186661501	-2.38262909129648	-0.367563154251327	-0.526772981	-0.499744834	-0.315440665	0.040645608	0.275951196508963	0.2198953961954941	0.105529332082307	0.0929552987518029	0.06375234	0.085527139	0.14591494
PBANKA_1020300	0.946355318	0.2503335401643067	0.4835491894729547	0.282626587553343	-0.461838295501998	-0.213137738	-0.294149373	0.516135948	0.06061035	0.337703282815308	0.2857088104115365	0.154099599156321	0.418927351709625	0.691369581	0.683632307	0.739238088
PBANKA_1020700	0.904559894	0.6723596766080417	0.6942842333266083	-4.89738220312199	-2.07392631665837	-1.984354568	-0.394674022	0.43587528	0.075126505	0.3121602772108448	0.3238679797845568	0.266981923695162	0.136517215038413	0.119998306	0.128947796	0.32809843
PBANKA_1022100	0.929366962	-0.1393587961242174	-0.2303816262894862	0.406494539064432	0.373933923364578	-0.247597801	-0.840040281	0.909411761	0.047264571	0.0881845218951354	0.0784102229210123	0.638203748256964	0.094570147846434	0.176603203	0.223651315	0.246135972
PBANKA_1022300	0.394833319			-4.94321913642065	0.874791373760683	-0.813374009	-0.058116777	3.932549132	0.061753734			0.215392127016983	1.45675817197474	0.153200216	0.12884576	0.451982629
PBANKA_1022600	1.008674257	0.1249026647522322	0.4677452593037399	0.163745392507426	-1.82050863846603	-0.169113782	-1.140685661	-0.5007994	0.048298864	0.262349766286915	0.2900343915800914	0.34196727035326	0.998801657069688	0.179331073	0.154321823	0.163638994
PBANKA_1023200	0.436521075			-0.757866168991201	-0.178371269305461	-1.825421701	0.822485959	0.70215804	0.156269265			0.199620434171734	0.728859233608152	0.84872934	1.010407991	1.49282424
PBANKA_1023400	0.989936657	-0.0720374396645845	-0.042556343702422	-0.622747361261526	0.353672774926714	-0.305655985	-0.678975527	-2.053390853	0.078325991	0.1394033697231274	0.1438447707169344	0.102705883574324	0.102621803580376	0.175936536	0.108965824	0.428636934
PBANKA_1023900	0.876902378	-0.3293874550647174	0.0181171389531335	-1.55347924331019	-0.992981031621608	-0.979402742	-0.557363116	0.056138721	0.089539412	0.2538846014256902	0.2487404531952563	0.16935409877442	0.287834676309745	0.126130086	0.118799209	0.351591093
PBANKA_1024100	0.886282248	-1.150442466940014	-2.356276427435652	-1.84963579203107	-1.73266628346789	-1.539417092	0.139137341	0.107845397	0.073701242	0.1701243802757567	0.2599292027043433	0.226704455531796	0.267638158072587	0.167360587	0.157696075	0.277521492
PBANKA_1024600	0.97500748	0.0701225569518416	0.2541286603737061	-0.187999963794089	0.156592254034438	-0.365667487	-0.46434742	-3.817561704	0.074432394	0.1436146167489786	0.1436983112452973	0.066748484891772	0.173871643953447	0.055356484	0.06298909	0.286181337
PBANKA_1024800	0.8981183	-0.1609243276944445	0.4003402996015578	-8.89547025999835	-1.1215692216718	-1.474762568	-0.811436115	-3.507812566	0.068613013	0.2754009951479092	0.2964466989942923	0.783142330859972	0.142456003849061	0.461255963	0.12480738	0.345271998
PBANKA_1026000	0.996589534	-0.5651852347607602	-0.4303319629337156	-2.87422385967886	-0.275032432972718	0.289883549	-2.000271208	-0.781016966	0.06881823	0.2357436731034166	0.2301043872372059	0.386322465407671	0.129236339398564	0.137620268	0.136690964	0.18267193
PBANKA_1026200	0.496178437	0.3807084251154604	0.2224871157897972	-1.74403799345437	-1.3267130011993	-3.084995871	-0.239300813	2.66059434	0.256614481	0.3197855492128396	0.4261788756468282	0.241779698175127	0.541890715658635	0.805043054	0.667317188	2.003284956
PBANKA_1026300	0.967170476	0.3413438101743267	0.3759559847658487	-1.448515573008	-0.412693508462409	-0.073588345	-1.154045163	-0.15657087	0.073943954	0.15033221200397	0.147465594243124	0.373868902468423	0.151792062550402	0.208981684	0.196232243	0.219186936
PBANKA_1026500	0.642800232					0.709170075	-0.20819735	1.69373744	0.123627942					3.247779963	3.757442526	3.88845965
PBANKA_1027200	1.05744052	0.3129047206999035	0.2870341774682326	-0.2617601310907	0.596971839747278	-0.427107733	-0.366038383	-0.409077405	0.081857377	0.2452170523623751	0.2459800952885766	0.181171980241051	0.227422102514445	0.138685473	0.1030104	0.270220841
PBANKA_1027300	0.997067337	-0.1253210549924952	0.0694479130458378	-0.187463872002665	-0.679786195157053	0.193409551	-3.34549993	0.294346952	0.081623269	0.1230227647517664	0.13046121821872	0.155026646361251	0.291016492485418	1.227368523	0.298022592	0.433557298
PBANKA_1027600	0.933069175	-0.3580912833831009	-0.1156372415770645	0.397860282386592	0.707347563034288	-0.065270803	-0.24531527	-0.828897961	0.030221217	0.7677063775502099	0.769725953290309	0.0719746293882389	0.19297810699785	0.075801765	0.064752332	0.106712938
PBANKA_1029100	1.015430115	-0.2431257046075208	-0.3467358002297531	0.274179936733709	-0.167008508370599	-0.414733966	0.02664923	-0.787067864	0.062224586	0.2439564743402854	0.2542771895570282	0.215192410391921	0.195806322497034	0.094204957	0.100885825	0.200906942
PBANKA_1029700	1.022974443	-0.2871841051381221	-0.0370895525396508	-0.291600901813083	0.436551753419141	-0.84058908	-1.353758793	0.039813718	0.062578003	0.2004121625147221	0.2185111757341927	0.384983473301085	0.655710454268821	0.09363645	0.108894579	0.191032286
PBANKA_1030100	0.971323084	-0.4302671173767779	-0.0938072022506852	0.158012835209385	-9.15275269735737	-0.764119897	-0.50974444	-0.196977017	0.05074125	0.0545556603369021	0.047712132188266	0.151416486647457	0.346004536758362	0.266581128	0.35328008	0.564378195
PBANKA_1030400	1.002948218	-0.0304921909654013	0.0290632388295367	-0.637765474749662	-3.00056893119687	-0.640119982	-0.69579016	-1.090271685	0.093411951	0.1269805186606394	0.1541586446575803	0.72740383072534	0.369061932562373	0.731137896	0.697206983	0.854596452
PBANKA_1030800	0.784047238			-0.0490291760797864	-4.17065721123158	-1.333747122	-0.779087258	-0.007257209	0.079326719			0.0526778409942944	0.272704842774837	0.121416465	0.129922645	0.316061212
PBANKA_1031400	0.580894477					-0.163195846	-1.590632476	3.670830092	0.190728995					0.21447879	0.152864628	1.097661567
PBANKA_1031500	0.691576885					-0.338027234	-0.2917749	0.774326086	0.20404706					0.645444093	0.616403045	1.054237741
PBANKA_1031700	0.79361889	-0.537528073438873	-0.3841087358265763	-0.992439471888527	-0.0022773041022444	0.235410044	-0.621823413	-1.056839304	0.071044737	0.1786186430766459	0.1541822017895001	0.179177747467511	0.0972203781074955	0.109570436	0.123926761	0.866227671
PBANKA_1032100	0.713164261	-0.6939254353159894	-0.9062407612204808	-0.197352789765527	-0.803092769035295				0.08166998	0.1601541086308549	0.1712242458965279	0.0672434503673836	0.0904682133765781			
PBANKA_1032200	0.771695035	0.6416014506732387	0.4355545579693887	-0.0671923637285865	-0.738188855508973	-0.360397137	0.532751708	-0.006879819	0.124552092	0.2379005514193872	0.2000464215728423	0.288127451331203	0.782070363654173	0.189003003	0.203553328	0.479823957
PBANKA_1032400	1.075634269	0.3873215986746515	0.0642121327588472	-0.0982557485097319	-0.839770247300498	-0.680083504	-0.178734903	-1.347048729	0.05591647	0.267035737890387	0.2748802508830778	0.179203767363894	0.441964063586965	0.12725303	0.120975091	0.174692259
PBANKA_1032700	1.034053122	0.0213229804017146	-0.1099901016091228	-1.45258442743451	-1.94321398407051	-1.830434924	-2.137145625	-0.397278677	0.065236191	0.3421648377610785	0.241756167968074	0.148948456515919	0.289281167956843	0.215941231	0.315816638	0.261885327
PBANKA_1033300	0.982904522	-0.0901279630997809	-0.0644869632525582	-0.58224485482297	-0.891752686028829	-0.499786318	-2.084179919	0.009160409	0.107144798	0.1574466106583709	0.13981867718195	0.853005337650036	0.0848851621530923	0.572129754	0.145202567	0.351245992
PBANKA_1033600	0.991097288	0.3959782078805434	0.3981297456058612	-0.237923923144714	-0.216449046640047	-0.030892293	-0.134372401	-0.033110313	0.054211391	0.3601614928056216	0.3640649632135523	0.10174594901809	0.40471648163913	0.11974007	0.100112082	0.172499903
PBANKA_1034100	0.784461239	0.3134505674060261	0.4866436471242223	-0.210061680087209	-9.07319879938431	-0.911840375	-1.478736124	0.133353136	0.041266041	0.2707803993455192	0.2498926560373598	0.150261269926521	0.222863284583251	0.269026845	0.265251721	0.327274511
PBANKA_1034300	0.687377729	-4.209825887367142	-4.029513482397647	-8.85677358848253	-6.65144653566894	-11.53855195	0.112486863	1.725530813	0.051114477	0.577468891455198	0.5075749098561736	1.41642932009211	0.277018107751182	0.812966276	1.075003711	1.352582662
PBANKA_1034400	0.674201917	0.1079577816476925	0.7499722395036542	-2.08079836777014	-2.86144724465967	-2.167680133	-3.049056462	2.084031685	0.005630861	0.3012802770270483	0.2869715830211347	0.219902436486485	0.107393179684318	0.17971163	0.31049552	0.513601547
PBANKA_1034500	0.994786419	-0.1608235868854549	0.0781091919686467	-0.360792166005209	-0.0309156448182118	-0.208256787	-0.082034553	-0.770154295	0.044453896	0.2508069808399181	0.1676660264756381	0.073024531179028	0.18434204938297	0.095162934	0.062231892	0.138490521
PBANKA_1034600	1.058279504	-0.1289796264188416	-0.0421482683970991	0.493389276337886	0.0557412420953866	0.024617241	-0.298921316	-0.593584096	0.09378517	0.1671550109361188	0.1714520025943058	0.21373784748486	0.458298510105764	0.203997759	0.129433223	0.38031396
PBANKA_1034800	0.996492502	-0.3735354916322675	-0.1578668393040352	-0.251532643947386	-8.12356503944518	-1.073622896	-0.487586002	0.001323236	0.074344608	0.3580257048194733	0.2941197385607057	0.125607719760769	1.97708884465347	0.155482353	0.096813816	0.224364663
PBANKA_1034900	0.276719122					-1.311070973	-0.192117054	5.560517261	0.088898306					1.396851892	0.850055251	1.186774148
PBANKA_1035200	0.873456708	-0.1308173955869444	-0.2067129098349532	-0.691307444462801	-0.134037730136192	-0.213137738	-0.294149373	0.859504765	0.076244977	0.141302805268	0.2295200963610056	0.217813398256445	0.129627168434312	0.691369581	0.683632307	0.755807323
PBANKA_1036200	0.192784758			-0.133204013330077	-0.836127810470198	-0.749389352	-0.239472643	7.771670763	0.026021041			0.238218124722554	0.439396612707344	1.895778702	1.203322352	1.36546607
PBANKA_1036400	0.318283168			-3.21945370127519	-2.17780179202897	-0.031249879	-0.192117054	4.954851693	0.056041419			0.234378342645481	0.29978446320852	1.466321425	0.850055251	0.846068496
PBANKA_1036800	0.995326313			-0.258423949947343	-0.164472014099683	-0.521875313	-0.415621459	-0.334755805	0.035712353			0.0857977377762019	0.331852135192568	0.139199463	0.080759778	0.128229068
PBANKA_1037600	0.613959922	0.1914914225573408	0.5264320127118409	-5.63372362298086	-8.18828916396439	-6.286020057	0.215560292	-2.414431496	0.08475362	0.8508996398007188	0.7891081853090314	0.137083515287103	0.241670310433228	0.531063577	0.714336237	1.589003457
PBANKA_1037800	0.997169766	-0.9898090739262726	-0.7637989531644871	0.0286375841582676	0.0642951414340692	-0.37191104	-0.317503445	-0.579728504	0.004300178	0.0788259077169655	0.0910929743850225	0.0963646862095016	0.226162854973648	0.048931586	0.060570795	0.078794286
PBANKA_1038200	0.978751147	0.1333831192964034	0.1034936022170849	-0.996359999001044	-7.5236417095546	-1.013008102	-0.203473877	-1.35281701	0.093715551	0.1294571174602432	0.1339881177328779	0.308494280233491	1.02756204663216	0.379475433	0.443695302	0.693989309
PBANKA_1038300	0.98593551	-0.4354414747941732	-0.2939928626914025	-0.542188747709875	0.6772176907154	-0.964820136	-0.575880836	-0.515535124	0.037999326	0.2657774490795354	0.2521957325542024	0.0953848360513919	0.235853539074101	0.041369498	0.043996483	0.11447284
PBANKA_1038500	1.083930808	0.1450383227611794	0.0094340696368666	0.10133353957642	-1.61217367416751	-1.206480231	0.022411266	-1.204215634	0.064223464	0.2239399961577434	0.1512392838637985	0.10893022395156	0.521577756993522	0.15202061	0.150489672	0.169495219
PBANKA_1038700	1.083015504	-0.2308520899306643	-0.120288533854893	-0.167007752321329	-9.21686139711312	-4.390240389	0.598896174	-2.177221444	0.070671339	0.2418627872886152	0.2854782642711022	0.223459094879698	0.191366023753545	0.427536515	0.473944063	0.641533494
PBANKA_1039300	0.391846319			-2.22958338543544	-1.40729130123567	-0.972440088	-0.192117054	4.054920451	0.042596114			0.399076402938608	0.46747059809657	1.466321425	0.850055251	0.724776094
PBANKA_1039800	0.953156826	-0.2474508227057923	-0.2077422819315756	1.18149232979344	-0.641695187102983	-0.046552853	-2.177255931	-0.671571255	0.072194506	0.2220575708998844	0.3747504683477896	0.334782730139949	0.171730168589421	0.385877523	0.11357324	0.250932101
PBANKA_1040000	0.963102806	-1.123750906937681	-1.361706897066434	0.30303418746898	-4.28599739667253	-3.984840333	0.856764969	-0.035101481	0.095986818	1.180416382383394	0.8907312325966815	0.37589448888253	0.210736998806321	0.684189776	0.709358967	0.713875414
PBANKA_1040100	0.163220159			-0.848423412430375	-3.28602037933597	-1.750774	-0.473709193	7.292289092	0.029406374			0.495909427700249	2.01312273927848	0.130290114	0.16219673	0.514808472
PBANKA_1040200	0.883725255	0.2112528729488821	0.147000211339038	0.807224396103772	-0.36145875019372	-0.931384331	-0.175635825	-0.325018263	0.092458309	0.2313978601311328	0.1468021932902257	0.202071914653916	0.483059484546093	0.747772626	0.713939303	0.871984538
PBANKA_1040300	0.679548215	0.4411533470050346	0.6517480827921741	0.489423830662071	0.526323964458887				0.098225753	0.2372078371832723	0.2272355349285662	0.136396440697929	0.0903955200531401			
PBANKA_1040561	0.891898473	0.0776374359683026	0.243703049827136	0.113373139038788	0.279494500749568	0.777564051	-0.818458836	0.669014087	0.063969365	0.1094309324333761	0.1569292849286733	0.278630911191724	0.0883907117977862	0.554245145	0.537406457	0.631572988
PBANKA_1100900	0.946184018	-0.095499423673936	0.1884653960556118	0.0781077528277947	0.395423629719186	0.353862169	0.177689192	-0.927178209	0.094420178	0.4382367756292027	0.4216595048485123	0.16559220578348	0.400310370832849	0.31484662	0.134090737	0.632966594
PBANKA_1101000	1.103366936	0.7522281349668579	0.651591671157266	-0.0481642505655063	0.687385043911538	-0.50424863	-0.238005812	-0.435744779	0.070439348	0.365259838289351	0.1494897447852486	0.101722000279123	0.340404555813401	0.067209004	0.075600971	0.181380423
PBANKA_1101300	0.499669893	-0.22162511190836	-0.1731167123715126	-0.268795043602283	0.566451292040669	-0.166306607	0.035675329	2.624271296	0.095588205	0.3997309030965784	0.3619906256581183	0.0661935881789385	0.157660236923549	0.413620805	0.256255261	0.837434093
PBANKA_1101400	0.727440983	0.5814116369309964	0.2755240624726472	-0.401568601249107	-0.318716506056003	0.018152921	-0.195696157	-0.57685914	0.043769055	0.166339884510642	0.1726629741623306	0.148374537502108	0.0912041096473639	0.09824714	0.103101719	0.639474175
PBANKA_1101500	0.999011038	-0.0377201656176443	0.1537966414455577	-0.270114998343093	-10.0795059970666	-0.672871019	-0.930077861	-0.623756294	0.078894837	0.2614254743856433	0.1700833294201758	0.0893942563799089	0.284327739699719	0.308945562	0.371694842	0.526030446
PBANKA_1101700	0.790869539	-0.4024085780621356	-0.4535792807712726			-0.153780275	-0.052410855	0.467537921	0.093651658	0.1075671543822765	0.1024221398438032			0.113290953	0.104773193	0.346621736
PBANKA_1102200	0.858707996			0.600246768295804	-0.291153252608633	-0.551259933	-0.079964978	0.501170791	0.088799282			0.142568318662842	0.365527724987729	0.260799863	0.243743732	0.450258011
PBANKA_1102300	0.907211829	0.315004547580166	0.0811803843769719	0.0863717756708606	-6.7330744644415	-0.232093851	-0.911425529	0.700255781	0.067866503	0.2043145887793594	0.198741669499337	0.142862225433633	0.210475630045165	0.244463122	0.191329586	0.384587996
PBANKA_1103200	1.009966517	-0.1684254727975752	-0.0366108540722071	-1.0533345050657	-0.238204701541267	-0.596613814	-0.579860928	-0.553956838	0.039649681	0.1651050568743588	0.1649417897650813	0.766593747506552	0.315175123609156	0.140044072	0.134967308	0.113537288
PBANKA_1103300	0.99302167	-0.030639578390843	-0.0761831484574119	0.0809507935485214	-0.706310988581149	0.221671391	-0.17799277	-1.00680706	0.040104351	0.2545389084242396	0.2504826824758775	0.128778051313215	0.104721158964588	0.157921753	0.12081963	0.156244865
PBANKA_1103900	1.028711011	0.1661561280347395	0.0690843913372838	0.221479958761449	-0.513083402404939	0.053436296	-0.916354373	-1.114704407	0.040798416	0.2474940614596618	0.3145735423881371	0.0716773288023387	0.189427933407118	0.155326287	0.149278791	0.320629457
PBANKA_1104100	0.942887796	0.4561819080806252	0.2328769974586764	0.152845278429841	-0.785327284442238	0.296512365	-2.171593807	-0.723981876	0.037682898	0.3587568554845362	0.3959363435531987	0.248880058627848	0.162281010871202	0.146806151	0.179923666	0.243544036
PBANKA_1104200	0.606455474	0.9902278371518816	1.313091552040356	-7.23476129681268	-1.60580081571949	-2.732102533	-0.69402109	-2.446794326	0.004451995	0.6864562209829467	0.6591008892510734	0.673565588769514	0.255726672800956	0.297899165	0.285713412	0.717440888
PBANKA_1104300	1.055894162	0.0310504880108747	0.1782447528414957	-1.84755301463776	-1.10864339584064	-0.340979878	-0.16661789	-1.576873839	0.071083186	0.1531561939699647	0.1504575530841331	0.287159731236031	0.131088776713935	0.804883818	0.620776916	0.873013459
PBANKA_1104800	0.990566364	-1.776568519230469	-1.274006890608093	-3.09726841169102	-8.22492822693657	-2.922782175	-6.313077255	-2.657302661	0.043461398	0.158932311410977	0.2306738955346999	0.164336670116812	0.28384279485181	0.284242433	0.366479144	0.656961125
PBANKA_1104900	0.964861272	-0.1031177592105376	-0.1823480588094057	-0.439820288968233	-0.363027928410699	-0.016205567	-0.985796779	-0.855032489	0.042893832	0.2003485014815502	0.231368253893058	0.36329509899025	0.143076975001009	0.187414496	0.154948775	0.180983732
PBANKA_1106300	0.585243594	0.4148355636803394	0.2024923805376496	-4.20769287947886	0.716606034130843	-1.355615319	-0.139935391	2.241486496	0.041639694	0.3310058462688292	0.3323681490734171	0.952362787771743	0.308031085731017	1.025641877	1.023201887	0.892527263
